Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,y4
0.131292512529622,0.403532794452781,-0.537568889062223,0.25422472289303,0.186459364520645,0.283795633186501,-0.451872726378619,0.0488238125368689,0.0503734397483616,3
0.0125401797120422,0.114372355831282,-0.623452192383641,0.160289313275663,0.0597391257805887,0.0957884835385264,-0.55512073640379,0.0116589876157337,0.00729140176974672,3
0.0207629514833882,0.152328733238507,-0.642236402611135,0.147082720446384,0.0556877555791193,0.113590439698158,-0.556207709781337,0.0101723222479954,0.0105234193511679,3
0.0806625091461248,0.295808663934185,-0.718877335485464,0.2768325053219,0.0981407219169832,0.248207803194137,-0.535752043287901,0.0218659872665996,0.0436707064642385,1
0.0214235002107208,0.175212221592322,-0.710961552882668,0.163400321974009,0.0653824715921708,0.0791412483718326,-0.637981292461019,0.016407941739816,0.00546436219466561,2
0.080415800593264,0.319085109619546,-0.761159551992369,0.0805946343427908,0.133924716334573,0.166710500790539,-0.607837538141886,0.0502109622216548,0.0295701594144492,1
0.00305270301830969,0.0568211472303877,-0.794205791450042,0.190629668110889,0.0148597412020477,0.0489690559911795,-0.707998408590347,0.00218337980026281,0.0017382057134911,3
0.113389676331314,0.361027387136709,-0.535803005890673,0.184890240723252,0.204404967425994,0.282747929831374,-0.479942600962237,0.0613820353744293,0.0542644088789207,3
0.0709393956323987,0.284774025735593,-0.54939947317997,0.105918300176516,0.232555137512778,0.232695741018933,-0.420020699859175,0.0679737181152899,0.0344069896415452,3
0.0125061349448821,0.130163627431707,-0.665675684300152,0.227811017343576,0.0295306288228474,0.0819926791171119,-0.619699690349388,0.00495734133734785,0.00336935588069964,3
0.191481332810869,0.434822102188264,-0.72035464317325,0.343310234625878,0.148897846817928,0.348030616174812,-0.528301776154077,0.0506415551547979,0.123510799333302,1
0.138481212860022,0.385143258930625,-0.675928658867567,0.133465631913718,0.228742411301427,0.288004489342837,-0.489878289570118,0.104804278092336,0.0778111704939799,1
0.0282491741314437,0.186601406162777,-0.572012644214447,0.171459970285678,0.0785258391037944,0.138273161054991,-0.591462662324607,0.0162298774443598,0.0111056161288381,2
0.0765875959512064,0.317551992553748,-0.738681234189519,0.111706419433376,0.122012082462887,0.182289753154321,-0.603667911988685,0.0573306344557869,0.0247415789411815,2
0.110646868738945,0.389204191584212,-0.761262535143164,0.205453499393138,0.185535858780714,0.198248234650528,-0.625124826410652,0.0717433168178739,0.0294957942785383,1
0.0137398985171789,0.127829087956292,-0.604567984723039,0.209985058022907,0.069466806857584,0.0888021731928803,-0.565403152068804,0.014324756684414,0.0060106192999911,3
0.0837417328330317,0.274849861683097,-0.596312092756358,0.448055252735315,0.146439481047613,0.242887448819914,-0.504445587833649,0.0384949730067485,0.06054416009882,2
0.0136558798780272,0.130272394705525,-0.58779560579397,0.360390962584198,0.103167230651815,0.0669988770319512,-0.504898043631694,0.0224311111818315,0.00525302878423086,3
0.0337492500665455,0.202998169695071,-0.543531252520866,0.213602895344863,0.141910388126705,0.134809607757209,-0.50767643442701,0.0384945019141855,0.0135956791115104,2
0.0333291306965303,0.192960354689047,-0.633418461554677,0.12084478805462,0.0416923121860868,0.131064295991315,-0.607877651642271,0.0075370407594172,0.0169806060514869,3
0.130915741607997,0.403703541545623,-0.55791391377256,0.28056092330104,0.22126767558702,0.292593528286222,-0.431403553814627,0.0659887791492422,0.0509514425466172,3
0.303376847649747,0.568899672257856,-0.685261177525507,0.33360829075964,0.187439253493915,0.490777517074459,-0.478821106334143,0.0551669171462625,0.168890347476222,1
0.00655660594048777,0.0896222070592847,-0.834977063600293,0.0799581534369952,0.0243588110209355,0.0515070861375254,-0.801218743474026,0.00655179278895057,0.00267299647552397,2
0.0230498837325637,0.16550331713243,-0.750198632203215,0.13417994321707,0.217813176860437,0.0982551737795217,-0.673306340694001,0.0816345528682695,0.0100396272340053,1
0.00997690051260737,0.110290407991399,-0.584078569436879,0.079338379186909,0.047971407746565,0.0771625130627379,-0.597306049341876,0.00903490032361412,0.00436090231290644,3
0.00599730522485722,0.0892611250025142,-0.681893931219346,0.24113948744786,0.0469659880491553,0.0689482995514492,-0.576654018592914,0.00831154460944614,0.00179152688958256,3
0.0214216562313968,0.16707801024023,-0.657635467844011,0.282900182210389,0.0614298387030442,0.111900963954743,-0.598323881612077,0.0131004600904861,0.00748936129932797,3
0.0345937510386115,0.206649099065791,-0.547670111866646,0.239549630203663,0.244556954406306,0.139745954122,-0.437205135235142,0.0843953953195632,0.0145687121995508,3
0.0375763463298152,0.216793910255376,-0.574598571449721,0.172610318137831,0.0826709358473005,0.167015672630011,-0.588895972667128,0.0193095052451053,0.0148732621470301,2
0.177012594957944,0.473271741004617,-0.576924329064196,0.38186960101062,0.333307884860426,0.30855500903614,-0.376789166472724,0.108181500145401,0.0707399840372294,1
0.0665010025767811,0.228997440146672,-0.529266849515747,0.242300457168095,0.192380786320287,0.223276725791331,-0.431251056355652,0.0503913187823199,0.0561099079929222,2
0.00903763570572356,0.110702221711452,-0.679093906148127,0.198664291374738,0.0408521411126528,0.0624212030660958,-0.631670709352239,0.00793863343132598,0.00280894078914439,2
0.0917162008228617,0.333426458679818,-0.530294931332581,0.377429325152937,0.222471850272278,0.258153809492929,-0.415949554125567,0.061053287629119,0.0392325712193318,2
0.0290883538578124,0.192253912303924,-0.575225707006055,0.502374524348797,0.0693756956975253,0.123542759516658,-0.589449763528543,0.0153435115214042,0.0113200527623397,2
0.0171182645852195,0.145563151054237,-0.635826475842689,0.197040623429131,0.0442822401888262,0.101253325942237,-0.621175927116469,0.00807463230820877,0.00661288473629606,2
0.021650405709268,0.154218937711873,-0.62958949700666,0.183050146767245,0.0694225199875116,0.125136321529361,-0.536585634325285,0.0139560048330397,0.0114099673933104,3
0.0207074578737547,0.155780329070004,-0.575392246889174,0.276049024610819,0.156336681674172,0.115866475229315,-0.452703415035347,0.038464947651737,0.00943165987823607,3
0.131090665719787,0.365173998349677,-0.671823152035327,0.169012498795318,0.174954356467853,0.325509795580152,-0.461584394960765,0.0473607846362704,0.0796372622973909,1
0.00630001742219331,0.0964406693959934,-0.778880501543632,0.0911588370659848,0.0430966078316948,0.0562389303875743,-0.664741164074123,0.0101178172166065,0.000999068179193188,2
0.0721406136358489,0.267327361224595,-0.619684353304353,0.252017810710204,0.203405419393961,0.197477370262506,-0.469392846494741,0.0960329385374419,0.0456591993398017,2
0.0252737928477656,0.179290363065386,-0.549065174582117,0.112659203944604,0.141176592260035,0.113800815895012,-0.501342016855834,0.0355507026316027,0.00892372180060096,2
0.0163593477166445,0.150845015716045,-0.653739215049782,0.181497809433831,0.0452603292129263,0.0802359414045478,-0.607675189109748,0.0086757547181225,0.00383581232297358,3
0.0189276581253423,0.127723340626265,-0.706707978574779,0.126508613859232,0.0521672587982329,0.117232401699057,-0.602175956171344,0.00998316758634113,0.0146707071037682,2
0.250226204973043,0.492577776915388,-0.708590608381736,0.139445291315536,0.355786660269236,0.354057550465847,-0.49533947142466,0.164652223931079,0.164407644069569,1
0.0417394897833638,0.216864240118667,-0.646483308982403,0.39212634222925,0.0778131145020384,0.163224739618563,-0.562289835103371,0.0173674537882427,0.0207460462303346,3
0.0236415963268219,0.168051931430624,-0.638768678949307,0.456249405406552,0.0947665085547348,0.116584497364519,-0.541658453345991,0.0223022705807786,0.0101445342437923,3
0.0704548235760826,0.299558518847356,-0.710535815402084,0.189966448025188,0.216746758565667,0.189351472364494,-0.525211299691592,0.087809216046632,0.0300013269947059,1
0.0260352908129201,0.167286794589377,-0.878138323245838,0.330096916924817,0.0695237613479202,0.094286934433174,-0.758314826756924,0.0206805803086336,0.0142891684319948,2
0.036625893477266,0.193942411957949,-0.611423982861948,0.235001232437574,0.108939718440211,0.144882997686551,-0.519613163787003,0.025005958017334,0.0222681007094011,3
0.0077032842977309,0.0987084585825607,-0.596075539454133,0.086718213817093,0.0363595008961338,0.0732396375739596,-0.649479189484783,0.00645611292393715,0.00276620741127017,3
0.0525166639309842,0.256564936521122,-0.580836613996841,0.214295219083375,0.122458544739865,0.176089149418809,-0.495893549036195,0.0296909289634212,0.0199190795205712,3
0.0361840694991115,0.218864938517364,-0.623887101164759,0.261637623943673,0.0722302707573863,0.158955698248405,-0.555582528365661,0.0147527277372606,0.0111420863501442,3
0.0310341869364693,0.202859165531583,-0.700196863644441,0.193461666743178,0.202564283343176,0.109965142810985,-0.531914001452139,0.0814109006078839,0.00965962128741439,1
0.0235340474804993,0.16459856867892,-0.631013753439727,0.206371694651507,0.0643148686737004,0.115851660344148,-0.5471271270756,0.0123663477324644,0.0116049907529293,3
0.142920561511694,0.386959822360677,-0.681807836468959,0.110818034602008,0.292348922630532,0.268789568686089,-0.464980936402181,0.110649907053368,0.0824645068582316,1
0.0369986586146733,0.208313635113563,-0.496780978172272,0.162643983122035,0.131396003226204,0.149905951195261,-0.51079704462858,0.0309651059774088,0.0170620698984518,3
0.0226301413066958,0.170796447990866,-0.602829899428314,0.091015379526881,0.0954867397930046,0.121709058368476,-0.545256840909945,0.0207916033962874,0.00763229466445474,3
0.0327285937178131,0.188179501206542,-0.553245708887388,0.244042976534643,0.132238969927976,0.161890429014092,-0.494489905318717,0.0324531693889485,0.0177254371076264,3
0.0218386357324143,0.167115368697239,-0.579266552284298,0.152831067569122,0.130164035718246,0.101259871902115,-0.498421615015571,0.0310088187937707,0.00792409797798398,2
0.36337969565766,0.660785667182332,-0.581572097517009,0.25363912784913,0.585071864614516,0.455341987474992,-0.323283118625899,0.2931786961607,0.154098895448243,1
0.0134415129346816,0.131330891237478,-0.632709490978499,0.126387076355362,0.0496767126779924,0.0956713136644079,-0.601376150721643,0.00923224506468679,0.00460780741105251,3
0.129099589963803,0.42922808987153,-0.490716839395409,0.220020467899719,0.339713388633775,0.244138581260937,-0.391389776452137,0.125429961301521,0.0280441637749842,3
0.0497032523387089,0.211320257853721,-0.686043735707492,0.218939070769503,0.0415588060906981,0.17479538857249,-0.616188098635029,0.00751346711410724,0.0360690248357582,2
0.0257422159486077,0.171556398337662,-0.646992054567752,0.234138733096472,0.0708858350428972,0.138952509168472,-0.5884085774168,0.0150193807823112,0.0123800480594338,2
0.0553986755896424,0.256082204387432,-0.768641846699653,0.232187794815449,0.0726370720080029,0.151882625571835,-0.612760032602251,0.017403815785239,0.0244032079515603,1
0.163206834132654,0.465930235695061,-0.679830421464336,0.254989499804468,0.177650251572817,0.250292291467576,-0.571556115401817,0.0681006159024308,0.0479981677189779,1
0.0606312777150397,0.288542934842936,-0.744623258239748,0.167932992542115,0.122757274606341,0.165294157178158,-0.588053041300079,0.0565958640210553,0.0157056995371171,1
0.241385390668711,0.529014454906793,-0.690808502777957,0.187996307427631,0.161959101338808,0.361508619175,-0.496855231518187,0.0474558519866392,0.112160773855157,1
0.0314040565258875,0.196562292437077,-0.754094299471298,0.161054266567024,0.095260551739849,0.143086970313313,-0.586438658836185,0.02397909952564,0.0128448704128075,1
0.0832387706221848,0.342105769938061,-0.677362564267024,0.174004905652988,0.142386827971723,0.200369750053898,-0.471082338349384,0.0386548468043372,0.0190600109053264,1
0.169332749918983,0.41776022408108,-0.664218619900758,0.319062187813719,0.194923784728516,0.359946512993117,-0.445834137243376,0.055476307545126,0.100432809101965,1
0.0790079833213152,0.301495743276708,-0.673532925731036,0.262655181694088,0.19642943919957,0.244087897147568,-0.484312665843219,0.059789394352162,0.0373828311730299,1
0.0254920149350568,0.182411605543548,-0.731206908451554,0.111968198354681,0.0838019089715194,0.101827795621614,-0.665863372617314,0.0438279941495788,0.00909649322471153,1
0.0470536057663201,0.217782984909247,-0.613785391291952,0.211801041838184,0.0724898447259044,0.187315479576884,-0.551517027867081,0.0144592379326695,0.0293135308637982,2
0.138696959721555,0.426142702233357,-0.815797852987596,0.309774650978114,0.251158723938677,0.206554984774525,-0.632451896901623,0.265606562716266,0.0530738310848164,1
0.0630716206308558,0.256331442463536,-0.803156289473895,0.191849992989433,0.0943057082940792,0.148850996474322,-0.722770179475512,0.0387951462843742,0.0376161505119752,1
0.0136068957614468,0.128965926755503,-0.628883328929875,0.15295919768061,0.039741963728036,0.0907325536907021,-0.593478707763025,0.00670897846265262,0.00550972635894814,3
0.108935451087591,0.383428519153238,-0.699391081749301,0.549283863477536,0.078721686193047,0.226937287229366,-0.553471312247542,0.0178037205504152,0.0299596121198086,1
0.033011532608957,0.195335118285119,-0.563965142175668,0.195816359689704,0.0626159552782015,0.141390345995662,-0.547334150829962,0.0119894326928214,0.017044012638067,2
0.0255452084536639,0.147693327641874,-0.69650238441234,0.543854495202219,0.0409210371094154,0.132589540662044,-0.628460761247179,0.00725340126637329,0.0196624404063334,2
0.00905423816941415,0.100633786705008,-0.628703901618833,0.181171896573346,0.0568911269657162,0.0804371420998862,-0.575264529842267,0.0110056749776094,0.00457918232104518,3
0.117813019804882,0.361222261759611,-0.659992790850453,0.490605758019704,0.242780763950884,0.261107464094266,-0.466359023468622,0.0768973932754159,0.0613035039175354,1
0.0201630780773328,0.168313357975906,-0.908189959413231,0.109449970620402,0.00686425446975325,0.0550077707568647,-0.895469785924484,0.001206492834133,0.00468388739663578,2
0.0110638784279281,0.119967322127059,-0.636727228519365,0.151128820620846,0.0345434484831433,0.0794240203866927,-0.607837025503812,0.00577119262543303,0.00363974596093434,3
0.0720467507732142,0.246303889403649,-0.669331287097896,0.212798745474536,0.0731940679971259,0.223628226513423,-0.523585739242497,0.0140528533150482,0.0564320723845303,3
0.0490393775139188,0.252874578404218,-0.554684955737452,0.26803617272029,0.16998208746298,0.179015172154899,-0.453714376178634,0.0434694211061337,0.0170825421541096,3
0.424621879427595,0.669001394295606,-0.672575362573667,0.190821393786948,0.256640960565031,0.542995871347819,-0.447243079401096,0.0891082013998862,0.247458693461563,1
0.0307229973074019,0.205960718085943,-0.562195319299574,0.379674147318238,0.078165914681712,0.128898399015361,-0.516614881086421,0.0159303208437314,0.00762167322764625,2
0.238591178505373,0.509836220843123,-0.731280740943081,0.206247563751939,0.315553582882815,0.425186699611723,-0.451082750435872,0.138220916935626,0.131332197753504,1
0.0262475041396756,0.172895799848388,-0.620750047713864,0.258265266433565,0.0619172657445255,0.118809125273517,-0.566169218753402,0.0121345368456197,0.0130602162277351,2
0.504823727275829,0.739433423910634,-0.550158721552741,0.220084476538376,0.512810321670275,0.531507535421443,-0.324636312768552,0.262658935881038,0.272955504720614,1
0.159648600678928,0.481757239617962,-0.691324921995284,0.50603355137259,0.239908280899558,0.244821678395539,-0.521705982359793,0.137741555407132,0.0406732960066378,1
0.0460166682619635,0.246228942505815,-0.553922342618358,0.0910895268064111,0.160861908337157,0.153817421177114,-0.501402300713515,0.0428608897993678,0.0142949070209588,3
0.0208906433202667,0.161156186321573,-0.653898659336965,0.063444207449066,0.0378564318607632,0.117255697677565,-0.627065183684553,0.00670644373731938,0.00795216663781969,2
0.049182978432796,0.203671548549218,-0.61096936407718,0.184381868702301,0.0652210124561554,0.179769117405206,-0.578630421065483,0.0139218323744354,0.0384918434172069,2
0.0669873379548572,0.254385437532076,-0.574064819476577,0.190243709385876,0.0882446166697872,0.251455443570016,-0.529446715112773,0.0192365022027634,0.04423440013344,3
0.305347639200786,0.62490844869962,-0.649473894917927,0.220066893335099,0.322632163717038,0.408319429239052,-0.419887117495031,0.12156285356601,0.108117111993727,1
0.152446078272972,0.436224283584395,-0.708192794858415,0.251883468984729,0.221053957582751,0.313460312851438,-0.465870264696014,0.0759975252209862,0.0594188669039142,1
0.0787272354037237,0.313997097534658,-0.76433298853395,0.142405989559429,0.0800178648866915,0.229857234885245,-0.570257132869446,0.0188962681472025,0.0295639554994716,1
0.179773239868494,0.351551035425178,-0.67487031980402,0.36711400885597,0.146823594306301,0.433989576485196,-0.479350224735493,0.0389122434305431,0.169534998002568,1
0.00549579703224806,0.082742484975535,-0.652875517671527,0.112796253044336,0.0455251961202298,0.0523153712059363,-0.600286947878875,0.00863221395868674,0.00210623457963663,3
0.190777850005336,0.468421352636581,-0.484562913620109,0.284810773117684,0.27397723424687,0.355998936284277,-0.427052984380993,0.0889368444713221,0.0954884252961587,3
0.0493992873017161,0.188753235178633,-0.791098943528721,0.176020895529471,0.0911157466580988,0.186107793348956,-0.667730142208425,0.0279521747634572,0.0445540310467581,1
0.0250938455190014,0.180080557752977,-0.606818534086207,0.126416766847103,0.0605102995804236,0.116788984623902,-0.547612529947392,0.0115958510650718,0.00845146123036267,3
0.140396977974033,0.432085802571684,-0.670347542159255,0.280062588025858,0.318233039685548,0.28591698890212,-0.411544226502879,0.128409360804358,0.0541999683514876,1
0.0523036809759282,0.261098140813369,-0.599064000373808,0.232628107660928,0.192406012281319,0.175787834240983,-0.43721821713919,0.0498331491740992,0.0171437152440812,2
0.0670125492861899,0.253590294701961,-0.581432748311566,0.292654775259081,0.143497321390905,0.233471384720581,-0.475346086530418,0.0347194012049233,0.0444810237815854,3
0.0758402870178216,0.318725232822317,-0.462996202208857,0.192069925283666,0.23619360982473,0.193666883377246,-0.440736678639405,0.0696262048047296,0.0246447491866982,2
0.0134429941710209,0.128493457157403,-0.628297144534245,0.111892026794609,0.0620519581841681,0.0828823677889369,-0.589391364304669,0.0123097891669957,0.00532172379125401,2
0.0520159090787263,0.259161632170367,-0.539698047663079,0.250699336850679,0.186415945922346,0.161218931852803,-0.459131957909687,0.0503777451246004,0.0175544949478068,2
0.0743773550809637,0.270735425487149,-0.621150722775982,0.13753821950096,0.0424595949129061,0.236040983243553,-0.612302319089312,0.00772727209289401,0.0474985735944001,2
0.0610776022971768,0.257776545192524,-0.602511149852336,0.243219678769051,0.127992967575226,0.220139026631252,-0.534447924852049,0.0310869029537183,0.0340986043869012,3
0.0383932213855577,0.188705674536311,-0.697822204328342,0.189122346836126,0.0482267829944296,0.155448545334673,-0.631647674488569,0.00978559922077058,0.0272301587792169,2
0.118108209127438,0.321575055688063,-0.706500722509457,0.196160790036984,0.134729695027969,0.233070406467865,-0.61252389716605,0.0513081379833661,0.0883153367918685,1
0.0347768283597556,0.205035298496936,-0.732329331573935,0.119231363547003,0.112655263753683,0.137635781650878,-0.531667473149031,0.0288151335107507,0.0146435526846974,1
0.00831218481419584,0.108066531945671,-0.893944513487423,0.0941335134905912,0.0876349234654727,0.0400875097943767,-0.704976685428712,0.0336091560455995,0.00182141214141923,1
0.0532640713562453,0.26526210752304,-0.674550674579785,0.163349626980156,0.0977749650240928,0.194599844969966,-0.557092219637217,0.023420418719601,0.0166751799632766,3
0.070861751200208,0.285139983464703,-0.584898938151949,0.157740869059238,0.0922998167584454,0.187328507691833,-0.546391499938635,0.021729795973287,0.0348738231750606,2
0.0302592503701575,0.176578854456409,-0.709939571474667,0.221678152210372,0.0531602752187613,0.138616374336416,-0.636336621526747,0.0114542944685125,0.0180318189793771,2
0.0173093158584295,0.156833206827763,-0.561203013556161,0.129621371947141,0.0730945467705793,0.0884750512215648,-0.541979068465259,0.0147888635644574,0.00539457887075248,3
0.00994678561039825,0.102838897006374,-0.728422425703637,0.153230629168619,0.0253862385353573,0.0791537698081289,-0.701308737621737,0.00411027657692441,0.00557514704291295,2
0.0579016823350015,0.266551934038663,-0.552158375741132,0.256178004548569,0.257331130007612,0.179852190681393,-0.444101465087407,0.0817169695073841,0.0232156164319705,2
0.0279074177050118,0.189020731458164,-0.602265668429311,0.363571700976328,0.100881062809602,0.114306124175333,-0.55130400745689,0.0223658925106079,0.00965762684723469,3
0.158460444654735,0.440812131477678,-0.609699033334728,0.160312024936743,0.285146084203564,0.288087607030049,-0.445281149423464,0.148809757393564,0.0651434426423647,1
0.0497681528300142,0.258079328189646,-0.522840673522638,0.232901696218553,0.182120809090154,0.163951176141778,-0.453228558633231,0.0505394247095004,0.0143104892440125,3
0.0890971061985669,0.35628194105044,-0.498971772658841,0.159567670136448,0.288521522271282,0.20453762944708,-0.438145963651891,0.112659674989077,0.0177945843737894,3
0.116536310111985,0.394204561424745,-0.48823410147911,0.235224806522305,0.401968887578818,0.207624689548837,-0.356675278696482,0.161941596109251,0.0341225190378368,3
0.253677646070061,0.594090933052914,-0.698341312137797,0.153219531954226,0.322302619305891,0.330910097647294,-0.470715195547063,0.15304601428698,0.0660792430814515,1
0.0210688691279884,0.162760218308734,-0.651915940018946,0.16263078027716,0.0603627833014608,0.125170293691032,-0.547496690631604,0.0114425315996564,0.00772211220962245,3
0.0508197394521144,0.232408343801078,-0.784025493173777,0.151669343801876,0.0774553306813736,0.160787318365752,-0.671738133016884,0.0224853976714128,0.0285848544803062,1
0.0891917763862278,0.319875819154513,-0.630410432185766,0.195850172248171,0.144357620771766,0.256070745000458,-0.515205699569325,0.0398576148430545,0.0475192144910866,1
0.523622545149347,0.667045739376647,-0.581480100877788,0.222146885440203,0.470877729532171,0.654614483493457,-0.327362645502962,0.197778971939693,0.405196195851171,1
0.104785883099084,0.341725175539377,-0.701179926027096,0.232276711407331,0.0950598783306218,0.234197342806914,-0.532428887904901,0.022859712279525,0.0533700749189291,2
0.0679395526500989,0.298993413843271,-0.671703332322479,0.3767038243292,0.127183337903755,0.190230257026409,-0.546929499615374,0.0335531058687994,0.0227709219314305,1
0.0107085122729567,0.115347133320227,-0.697382801946183,0.371896455915415,0.0292851471323564,0.0843175313413028,-0.644930747419085,0.0048019793402772,0.00473960844065861,3
0.0616739056081435,0.276215536392855,-0.556152445454642,0.552544582670921,0.157901553822224,0.183878861992159,-0.45371342824012,0.039864884602034,0.0243996953644922,3
0.0274741039847958,0.179384894270255,-0.728324779454282,0.181231846129949,0.0963382330827818,0.104245696035398,-0.620303958896066,0.0262140865291934,0.0124418965903463,1
0.0111047339311401,0.120860410069157,-0.656226082435864,0.276986416443355,0.0277552560757283,0.0842812533629531,-0.72427817472472,0.00524681522998626,0.00343740700617955,3
0.0799802148073124,0.337652849610971,-0.585489527681157,0.324940294343133,0.216824968352982,0.217536437060104,-0.434083623856781,0.0616758751933421,0.0271190001491424,2
