Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var2
0.0129495233472268,0.113724124929974,-0.648166005581349,0.336220473124828,0.0335224130350728,0.0797808267648865,-0.625734210296768,0.0057691060761207,0.00819765696495307,b
0.0473662163314346,0.242006693854789,-0.625671162033837,0.24792842224575,0.0684183862387749,0.175682790467029,-0.581953266132791,0.014369805341283,0.0189174688537484,c
0.161031631564464,0.4515797879867,-0.54545604599777,0.115283340538164,0.318473143612523,0.307395991796704,-0.379278278769743,0.101541696165843,0.0630202622033831,d
0.0341968578622017,0.192175565627291,-0.718543893289872,0.247270952841934,0.0610071609712593,0.144927534353804,-0.582306280355103,0.0121723774909376,0.0191414243132597,b
0.120619618853314,0.343156093722726,-0.753419242104164,0.433168352578879,0.145536811403302,0.274148221911822,-0.585912643552102,0.044309128383592,0.0780816040963021,b
0.057750085979262,0.247627034605831,-0.495108869707999,0.215979633134617,0.172216154691433,0.212954833983878,-0.470116764877872,0.0456765906926829,0.0325896812637816,b
0.0291009119804698,0.207229237596707,-0.734237827278895,0.32023782012928,0.0839446918097473,0.117577472339762,-0.56867024790152,0.0189564250116668,0.00598417318825986,b
0.137438389055266,0.409098449229451,-0.673400813336741,0.332070760516267,0.160461423339294,0.320960433695103,-0.49393541540615,0.0571419203703237,0.0570022518847543,b
0.271296268186986,0.559991719247014,-0.637833806928654,0.192870005765966,0.395553529952731,0.373946257948868,-0.390733300309385,0.188946436993556,0.131414595206508,b
0.0256581455968707,0.173481285332971,-0.537311458688929,0.174209808563803,0.116267655486861,0.126813538275329,-0.490679760559255,0.0258924800170833,0.0118634769759095,c
0.0469950145087781,0.254512462012768,-0.592159672046786,0.116584893329052,0.135849668144877,0.173289100963748,-0.547094653170617,0.037445980338626,0.0127340214267624,d
0.15448419458022,0.370495686314574,-0.756651310157753,0.320374156966962,0.178435612925025,0.365369203933827,-0.503480315140087,0.0561799235690096,0.113549132432511,b
0.10133007797139,0.378718737125927,-0.552793697100934,0.350748089144972,0.231558122507615,0.263061953980741,-0.437409151981931,0.0833669096314667,0.0225979026801718,b
0.0557115365621324,0.269729327907951,-0.508927074285765,0.136576839365681,0.193529006249476,0.184905543710324,-0.45626636599996,0.0585259782456592,0.0184622122464382,b
0.0362553488307651,0.209387953861115,-0.761781292506583,0.10336760373549,0.0401546939305174,0.139863916914993,-0.713752159479192,0.00803834140308336,0.0159479954301927,b
0.0111691639204948,0.122374544920122,-0.643683072296295,0.187640539931296,0.0341880776626441,0.0770672892223797,-0.656962890378127,0.00608234284545601,0.00316129449690284,b
0.189331429391727,0.455310119972082,-0.579481583865971,0.193263100525125,0.170771070086908,0.387473287365406,-0.474519772584541,0.0452694743837077,0.10008845414101,d
0.209267718903498,0.483912000880193,-0.498740207432087,0.254858081751791,0.371249825897229,0.375367506883895,-0.379644378007806,0.149166331827108,0.107974059936302,d
0.0625758239800612,0.290513848136622,-0.480692454482085,0.218522096128174,0.357086451360472,0.180106119754136,-0.371993789918765,0.124605742513343,0.021657982535192,d
0.0277432479790858,0.175018554997655,-0.535779070920797,0.258276839536964,0.138964314494781,0.110776171234784,-0.487136449656376,0.0355662749491804,0.0144305630516818,c
0.249936754647914,0.549617647357067,-0.417169457813885,0.0960534196995816,0.470139586154485,0.352150299648781,-0.33009187569555,0.189517359213249,0.104393309457824,d
0.0182888928394854,0.150412689065677,-0.60390808599609,0.185256024797183,0.0523344193025286,0.0906421247449184,-0.605832451385846,0.010074308482952,0.00730059482267525,c
0.2460643255971,0.449165901395802,-0.548157321220729,0.42962810816808,0.404623253538063,0.387004986113049,-0.358163650086929,0.15885945558824,0.197811580823638,d
0.0381541431857596,0.211833344234651,-0.608328045515903,0.219130657165491,0.0888193321312996,0.146471333247204,-0.54526644419447,0.0189142731405094,0.017856233619193,c
0.242442287459513,0.552789212445103,-0.523616651061204,0.206952586994137,0.303984463173583,0.343682746784383,-0.401114875687622,0.105248791290357,0.0880985546767455,d
0.0539776255669373,0.261815447657632,-0.572712785596275,0.130033459298459,0.132581291167336,0.195363464906417,-0.49943992260049,0.0300504501883736,0.021449125082212,b
0.566798076031289,0.79888609555257,-0.605617886955262,0.126433928011787,0.489100800065446,0.532780642336868,-0.355059712374493,0.380959523761768,0.287032952970466,b
0.508764106869955,0.559777188597776,-0.595224526714056,0.0690363432445742,0.353597848721727,0.679046867042396,-0.406495965981633,0.159372912290924,0.51238190040246,d
0.0768126632086979,0.297497051590538,-0.558702587742792,0.12867709804177,0.134725682013121,0.229804303090308,-0.500131511552112,0.0374359178230911,0.0366619741165906,c
0.0501376741397518,0.24268310442478,-0.575465839993078,0.117393530401823,0.125243660195424,0.18866405775409,-0.478998223167176,0.0290147561808358,0.0226108242890486,b
0.0970585549924792,0.336597902315103,-0.577411101281888,0.0627033113713858,0.234429945999672,0.261182522679183,-0.405770961930404,0.0687520443512697,0.0496785294387697,d
0.077272054459863,0.283579724681461,-0.56133888381703,0.126605546736315,0.113388101520701,0.248682982911827,-0.5155142978359,0.0276838536595689,0.0455531504981254,b
0.159323821858713,0.400926616363978,-0.499575981091166,0.10573346139812,0.257285361622493,0.290222000115849,-0.429982646049895,0.0862721646403668,0.0979210518031031,d
0.126302380522607,0.387196154383812,-0.566015608977863,0.149888757325193,0.209898984933124,0.264003606840876,-0.446309188720677,0.05953856364379,0.0556610816006841,c
0.0788525603844732,0.318453929830993,-0.53825421235553,0.0873639796940003,0.351484601424837,0.178935043626488,-0.413420683945672,0.140660185864719,0.0266719396443889,d
0.0622102678076716,0.276804264727348,-0.499295281496085,0.354406239881756,0.228482734140267,0.185685200193366,-0.416648901551431,0.0622957643215519,0.0248090440137782,c
0.127623445546697,0.419937103289097,-0.823994275265521,0.0736181227894699,0.198668961598675,0.24318873600336,-0.578538075898267,0.0784050630786453,0.0376494573039564,b
0.0105009866651719,0.0941169566140462,-0.715138947239692,0.0663811309692298,0.0184655386490635,0.0930979625419711,-0.671063471262512,0.00274940414167327,0.00821735414134336,c
0.0452819304832432,0.215892508275658,-0.641457889074548,0.326046404499082,0.0956193184306257,0.148674469715413,-0.590886800175157,0.0320851319159742,0.0272913563077092,c
0.0862924316142902,0.329317813764061,-0.565093687099392,0.0728031263118637,0.379811607690783,0.245301441486067,-0.36829422486694,0.14304230145175,0.0318816986691555,d
0.196372704627798,0.479383806535773,-0.475528559871896,0.144981751398813,0.474452118546154,0.332569489299092,-0.329270686497269,0.190569855082578,0.0894537481024796,c
0.137056476529608,0.372432224977947,-0.532619684108381,0.151147440360768,0.222283876159283,0.315265178638635,-0.458949306059882,0.0688349770621888,0.0857960059564804,d
0.046090118680764,0.253865115023251,-0.723887469352744,0.0820254888008814,0.196797238645004,0.161080123787432,-0.560390359958168,0.0901273273981615,0.0142229670836375,b
0.131292512529622,0.403532794452781,-0.537568889062223,0.25422472289303,0.186459364520645,0.283795633186501,-0.451872726378619,0.0488238125368689,0.0503734397483616,c
0.0125401797120422,0.114372355831282,-0.623452192383641,0.160289313275663,0.0597391257805887,0.0957884835385264,-0.55512073640379,0.0116589876157337,0.00729140176974672,c
0.0207629514833882,0.152328733238507,-0.642236402611135,0.147082720446384,0.0556877555791193,0.113590439698158,-0.556207709781337,0.0101723222479954,0.0105234193511679,c
0.232986800030459,0.527480470926779,-0.546063133821743,0.0980593986032797,0.286966109285348,0.398538529375075,-0.408595818564154,0.0879049082670402,0.100106138315896,d
0.102928772131434,0.349876168480642,-0.5036301799554,0.236457512693604,0.270376392840874,0.232709751552599,-0.429508380124648,0.0993384877661354,0.0450032623906447,d
0.0438851878154841,0.253336781965344,-0.520627542225249,0.124639210237999,0.314640340699955,0.155682607460494,-0.378929336004659,0.0986189233266205,0.00805277989524351,d
0.0806625091461248,0.295808663934185,-0.718877335485464,0.2768325053219,0.0981407219169832,0.248207803194137,-0.535752043287901,0.0218659872665996,0.0436707064642385,b
0.168589478221951,0.415284642553315,-0.560237036409278,0.139613767506281,0.387001628236796,0.392058641419934,-0.351266240066596,0.13784214795244,0.103319562637023,d
0.0214235002107208,0.175212221592322,-0.710961552882668,0.163400321974009,0.0653824715921708,0.0791412483718326,-0.637981292461019,0.016407941739816,0.00546436219466561,b
0.080415800593264,0.319085109619546,-0.761159551992369,0.0805946343427908,0.133924716334573,0.166710500790539,-0.607837538141886,0.0502109622216548,0.0295701594144492,b
0.00305270301830969,0.0568211472303877,-0.794205791450042,0.190629668110889,0.0148597412020477,0.0489690559911795,-0.707998408590347,0.00218337980026281,0.0017382057134911,c
0.197867379710382,0.452228927225661,-0.638585078267031,0.0732470946809568,0.143628058560519,0.409186295612381,-0.487335652696678,0.0380392877871485,0.119689916987841,d
0.113389676331314,0.361027387136709,-0.535803005890673,0.184890240723252,0.204404967425994,0.282747929831374,-0.479942600962237,0.0613820353744293,0.0542644088789207,c
0.285853977714465,0.593010023398318,-0.453481999982793,0.0980994156772189,0.538686480035794,0.317795957649373,-0.332502185005662,0.252261472433437,0.113861222019719,d
0.0951322611701241,0.305654755568418,-0.612734641878015,0.28148688589488,0.203290568308982,0.270692256709339,-0.41506414040421,0.0544550720933789,0.0611056746783662,d
0.0709393956323987,0.284774025735593,-0.54939947317997,0.105918300176516,0.232555137512778,0.232695741018933,-0.420020699859175,0.0679737181152899,0.0344069896415452,c
0.0125061349448821,0.130163627431707,-0.665675684300152,0.227811017343576,0.0295306288228474,0.0819926791171119,-0.619699690349388,0.00495734133734785,0.00336935588069964,c
0.599434126054026,0.702015356937412,-0.581540719749053,0.15503934671723,0.3408773480185,0.7301030936846,-0.361134168341307,0.106383668225888,0.480241913257946,d
0.419793797350635,0.716846035119927,-0.502420118075032,0.124876028587731,0.525823535671516,0.471377491304952,-0.354000898322834,0.264786004501164,0.179284325557001,d
0.294552009026671,0.599537175637289,-0.591082211384883,0.0742322646873385,0.273911931128106,0.448807886208486,-0.420109374410325,0.0873017786871501,0.118816661678923,d
0.250163259761182,0.560287468596918,-0.504061136589447,0.363803186404714,0.482174106263901,0.390174843041715,-0.329425407212231,0.209274932332824,0.103266788714593,d
0.165387259744246,0.396413543079483,-0.53183874337832,0.178827578930073,0.251004567796578,0.294801069325695,-0.420718220627494,0.0746725813714502,0.111705569431583,d
0.191481332810869,0.434822102188264,-0.72035464317325,0.343310234625878,0.148897846817928,0.348030616174812,-0.528301776154077,0.0506415551547979,0.123510799333302,b
0.138481212860022,0.385143258930625,-0.675928658867567,0.133465631913718,0.228742411301427,0.288004489342837,-0.489878289570118,0.104804278092336,0.0778111704939799,b
0.0282491741314437,0.186601406162777,-0.572012644214447,0.171459970285678,0.0785258391037944,0.138273161054991,-0.591462662324607,0.0162298774443598,0.0111056161288381,b
0.0765875959512064,0.317551992553748,-0.738681234189519,0.111706419433376,0.122012082462887,0.182289753154321,-0.603667911988685,0.0573306344557869,0.0247415789411815,b
0.0930176414711185,0.333962688407065,-0.539431151849189,0.146589055021099,0.178265462483058,0.266032077094704,-0.466384474036074,0.0506186138425754,0.0409232111589327,d
0.110646868738945,0.389204191584212,-0.761262535143164,0.205453499393138,0.185535858780714,0.198248234650528,-0.625124826410652,0.0717433168178739,0.0294957942785383,b
0.0560475669792726,0.284007790627754,-0.583392758561022,0.169470589026068,0.185749639223361,0.18419519654664,-0.440040738946701,0.0472345311870889,0.01322563107092,d
0.0137398985171789,0.127829087956292,-0.604567984723039,0.209985058022907,0.069466806857584,0.0888021731928803,-0.565403152068804,0.014324756684414,0.0060106192999911,c
0.200335636440355,0.36089416516828,-0.642317604014585,0.162473838391694,0.151733373213263,0.466043166240536,-0.493347244882753,0.0392027888310678,0.201064585642774,d
0.0837417328330317,0.274849861683097,-0.596312092756358,0.448055252735315,0.146439481047613,0.242887448819914,-0.504445587833649,0.0384949730067485,0.06054416009882,b
0.279307630090357,0.434258648641935,-0.644272822172672,0.0885982186079517,0.206902474322895,0.470761055288445,-0.456866349537211,0.0603656497650506,0.270879010638799,d
0.0136558798780272,0.130272394705525,-0.58779560579397,0.360390962584198,0.103167230651815,0.0669988770319512,-0.504898043631694,0.0224311111818315,0.00525302878423086,c
0.168033965552057,0.471463269665623,-0.477863143545836,0.087800205997024,0.588113505429189,0.330485712809238,-0.295127197718073,0.265600847706701,0.0510069327171026,d
0.0337492500665455,0.202998169695071,-0.543531252520866,0.213602895344863,0.141910388126705,0.134809607757209,-0.50767643442701,0.0384945019141855,0.0135956791115104,b
0.0333291306965303,0.192960354689047,-0.633418461554677,0.12084478805462,0.0416923121860868,0.131064295991315,-0.607877651642271,0.0075370407594172,0.0169806060514869,c
0.263640948073273,0.497692449664647,-0.527034401297775,0.132061924586081,0.303579388456176,0.411975149041973,-0.412315944318104,0.107783553307061,0.180292392973438,d
0.130915741607997,0.403703541545623,-0.55791391377256,0.28056092330104,0.22126767558702,0.292593528286222,-0.431403553814627,0.0659887791492422,0.0509514425466172,c
0.215008201273994,0.489564734654751,-0.536132250111814,0.204412399342155,0.349796925235522,0.394663932291243,-0.394943396354248,0.130378926420446,0.112594602199748,d
0.172575559217112,0.43490585630073,-0.57379363703718,0.0940031003971382,0.306444617144765,0.377646392997566,-0.396044703953719,0.0970936397067705,0.0973290016073315,d
0.303376847649747,0.568899672257856,-0.685261177525507,0.33360829075964,0.187439253493915,0.490777517074459,-0.478821106334143,0.0551669171462625,0.168890347476222,b
0.123045772947169,0.393151850247505,-0.545947600418672,0.113712459746629,0.314270318105979,0.250540357056207,-0.382218947902262,0.100674195874533,0.0453942937033622,d
0.274116909666398,0.587427325303417,-0.549931785396731,0.183582213794398,0.444094760393331,0.390826954566953,-0.348640178371848,0.169185512291592,0.104901412996626,d
0.00655660594048777,0.0896222070592847,-0.834977063600293,0.0799581534369952,0.0243588110209355,0.0515070861375254,-0.801218743474026,0.00655179278895057,0.00267299647552397,b
0.119661658318544,0.371629960090651,-0.54621414543733,0.074495856114656,0.339013015609412,0.303986812560558,-0.395636856774703,0.121291256233302,0.0583416357345137,d
0.0230498837325637,0.16550331713243,-0.750198632203215,0.13417994321707,0.217813176860437,0.0982551737795217,-0.673306340694001,0.0816345528682695,0.0100396272340053,b
0.00997690051260737,0.110290407991399,-0.584078569436879,0.079338379186909,0.047971407746565,0.0771625130627379,-0.597306049341876,0.00903490032361412,0.00436090231290644,c
0.12195662559407,0.364840140448519,-0.618848998378189,0.109821665148955,0.141292859137997,0.303737955509864,-0.5042810106279,0.038482390462264,0.0663528976129271,d
0.00599730522485722,0.0892611250025142,-0.681893931219346,0.24113948744786,0.0469659880491553,0.0689482995514492,-0.576654018592914,0.00831154460944614,0.00179152688958256,c
0.0214216562313968,0.16707801024023,-0.657635467844011,0.282900182210389,0.0614298387030442,0.111900963954743,-0.598323881612077,0.0131004600904861,0.00748936129932797,c
0.0345937510386115,0.206649099065791,-0.547670111866646,0.239549630203663,0.244556954406306,0.139745954122,-0.437205135235142,0.0843953953195632,0.0145687121995508,c
0.115182846003687,0.390107131100199,-0.48396303307932,0.169128377889976,0.269377358712989,0.262922559444357,-0.396588285832655,0.0899897762756281,0.0399251460408553,d
0.0375763463298152,0.216793910255376,-0.574598571449721,0.172610318137831,0.0826709358473005,0.167015672630011,-0.588895972667128,0.0193095052451053,0.0148732621470301,b
0.177012594957944,0.473271741004617,-0.576924329064196,0.38186960101062,0.333307884860426,0.30855500903614,-0.376789166472724,0.108181500145401,0.0707399840372294,b
0.134504312215954,0.39242892426145,-0.476074456518842,0.247935514418838,0.242732848825375,0.29775037357386,-0.425953864837717,0.0716380798944519,0.0643886372571979,d
0.0665010025767811,0.228997440146672,-0.529266849515747,0.242300457168095,0.192380786320287,0.223276725791331,-0.431251056355652,0.0503913187823199,0.0561099079929222,b
0.00903763570572356,0.110702221711452,-0.679093906148127,0.198664291374738,0.0408521411126528,0.0624212030660958,-0.631670709352239,0.00793863343132598,0.00280894078914439,b
0.0917162008228617,0.333426458679818,-0.530294931332581,0.377429325152937,0.222471850272278,0.258153809492929,-0.415949554125567,0.061053287629119,0.0392325712193318,b
0.0290883538578124,0.192253912303924,-0.575225707006055,0.502374524348797,0.0693756956975253,0.123542759516658,-0.589449763528543,0.0153435115214042,0.0113200527623397,b
0.0171182645852195,0.145563151054237,-0.635826475842689,0.197040623429131,0.0442822401888262,0.101253325942237,-0.621175927116469,0.00807463230820877,0.00661288473629606,b
0.021650405709268,0.154218937711873,-0.62958949700666,0.183050146767245,0.0694225199875116,0.125136321529361,-0.536585634325285,0.0139560048330397,0.0114099673933104,c
0.0207074578737547,0.155780329070004,-0.575392246889174,0.276049024610819,0.156336681674172,0.115866475229315,-0.452703415035347,0.038464947651737,0.00943165987823607,c
0.163465001642174,0.378218047533218,-0.61186450650814,0.243997772069869,0.205153724665866,0.365460028170195,-0.482587780588743,0.0618122975407755,0.12233517116252,d
0.131090665719787,0.365173998349677,-0.671823152035327,0.169012498795318,0.174954356467853,0.325509795580152,-0.461584394960765,0.0473607846362704,0.0796372622973909,b
0.00630001742219331,0.0964406693959934,-0.778880501543632,0.0911588370659848,0.0430966078316948,0.0562389303875743,-0.664741164074123,0.0101178172166065,0.000999068179193188,b
0.0721406136358489,0.267327361224595,-0.619684353304353,0.252017810710204,0.203405419393961,0.197477370262506,-0.469392846494741,0.0960329385374419,0.0456591993398017,b
0.18829395911844,0.498649806569777,-0.357951462368449,0.149709036753888,0.750090457510026,0.363449381257101,-0.238258942496024,0.535215825182271,0.0626149607024628,d
0.185637752093039,0.484244983094459,-0.540212248909037,0.260444257288719,0.436095922205538,0.300039774111145,-0.331519533390219,0.15935603426553,0.0752715699118612,d
0.0252737928477656,0.179290363065386,-0.549065174582117,0.112659203944604,0.141176592260035,0.113800815895012,-0.501342016855834,0.0355507026316027,0.00892372180060096,b
0.0163593477166445,0.150845015716045,-0.653739215049782,0.181497809433831,0.0452603292129263,0.0802359414045478,-0.607675189109748,0.0086757547181225,0.00383581232297358,c
0.0189276581253423,0.127723340626265,-0.706707978574779,0.126508613859232,0.0521672587982329,0.117232401699057,-0.602175956171344,0.00998316758634113,0.0146707071037682,b
0.250226204973043,0.492577776915388,-0.708590608381736,0.139445291315536,0.355786660269236,0.354057550465847,-0.49533947142466,0.164652223931079,0.164407644069569,b
0.0417394897833638,0.216864240118667,-0.646483308982403,0.39212634222925,0.0778131145020384,0.163224739618563,-0.562289835103371,0.0173674537882427,0.0207460462303346,c
0.375565244669931,0.684670450822839,-0.500204873746514,0.301278384667881,0.515964048655732,0.46306832573273,-0.328082689812257,0.280633631783072,0.186606517663002,d
0.0236415963268219,0.168051931430624,-0.638768678949307,0.456249405406552,0.0947665085547348,0.116584497364519,-0.541658453345991,0.0223022705807786,0.0101445342437923,c
0.0704548235760826,0.299558518847356,-0.710535815402084,0.189966448025188,0.216746758565667,0.189351472364494,-0.525211299691592,0.087809216046632,0.0300013269947059,b
0.0260352908129201,0.167286794589377,-0.878138323245838,0.330096916924817,0.0695237613479202,0.094286934433174,-0.758314826756924,0.0206805803086336,0.0142891684319948,b
0.036625893477266,0.193942411957949,-0.611423982861948,0.235001232437574,0.108939718440211,0.144882997686551,-0.519613163787003,0.025005958017334,0.0222681007094011,c
0.0077032842977309,0.0987084585825607,-0.596075539454133,0.086718213817093,0.0363595008961338,0.0732396375739596,-0.649479189484783,0.00645611292393715,0.00276620741127017,c
0.0525166639309842,0.256564936521122,-0.580836613996841,0.214295219083375,0.122458544739865,0.176089149418809,-0.495893549036195,0.0296909289634212,0.0199190795205712,c
0.0361840694991115,0.218864938517364,-0.623887101164759,0.261637623943673,0.0722302707573863,0.158955698248405,-0.555582528365661,0.0147527277372606,0.0111420863501442,c
0.0310341869364693,0.202859165531583,-0.700196863644441,0.193461666743178,0.202564283343176,0.109965142810985,-0.531914001452139,0.0814109006078839,0.00965962128741439,b
0.0248249149914956,0.179227077948816,-0.609990363849292,0.081828987776319,0.13225282558806,0.128181917774666,-0.485243708168811,0.0310803927181726,0.00832137651873653,d
0.0235340474804993,0.16459856867892,-0.631013753439727,0.206371694651507,0.0643148686737004,0.115851660344148,-0.5471271270756,0.0123663477324644,0.0116049907529293,c
0.142920561511694,0.386959822360677,-0.681807836468959,0.110818034602008,0.292348922630532,0.268789568686089,-0.464980936402181,0.110649907053368,0.0824645068582316,b
0.0369986586146733,0.208313635113563,-0.496780978172272,0.162643983122035,0.131396003226204,0.149905951195261,-0.51079704462858,0.0309651059774088,0.0170620698984518,c
0.0226301413066958,0.170796447990866,-0.602829899428314,0.091015379526881,0.0954867397930046,0.121709058368476,-0.545256840909945,0.0207916033962874,0.00763229466445474,c
0.0327285937178131,0.188179501206542,-0.553245708887388,0.244042976534643,0.132238969927976,0.161890429014092,-0.494489905318717,0.0324531693889485,0.0177254371076264,c
0.0218386357324143,0.167115368697239,-0.579266552284298,0.152831067569122,0.130164035718246,0.101259871902115,-0.498421615015571,0.0310088187937707,0.00792409797798398,b
0.36337969565766,0.660785667182332,-0.581572097517009,0.25363912784913,0.585071864614516,0.455341987474992,-0.323283118625899,0.2931786961607,0.154098895448243,b
0.0377668757557593,0.225094203194287,-0.580660946770512,0.0574434191845902,0.117667428314698,0.149416371164198,-0.477813535479228,0.0266556152301897,0.0151919383025866,d
0.0134415129346816,0.131330891237478,-0.632709490978499,0.126387076355362,0.0496767126779924,0.0956713136644079,-0.601376150721643,0.00923224506468679,0.00460780741105251,c
0.0646710446671113,0.29412461236761,-0.52541814306658,0.102834208321729,0.313645428592261,0.195718623848909,-0.373114894597724,0.0992575353258656,0.0200104178193753,d
0.129099589963803,0.42922808987153,-0.490716839395409,0.220020467899719,0.339713388633775,0.244138581260937,-0.391389776452137,0.125429961301521,0.0280441637749842,c
0.0497032523387089,0.211320257853721,-0.686043735707492,0.218939070769503,0.0415588060906981,0.17479538857249,-0.616188098635029,0.00751346711410724,0.0360690248357582,b
0.0257422159486077,0.171556398337662,-0.646992054567752,0.234138733096472,0.0708858350428972,0.138952509168472,-0.5884085774168,0.0150193807823112,0.0123800480594338,b
0.0553986755896424,0.256082204387432,-0.768641846699653,0.232187794815449,0.0726370720080029,0.151882625571835,-0.612760032602251,0.017403815785239,0.0244032079515603,b
0.0851810785050253,0.364425132141302,-0.527420962526268,0.292997437547574,0.209595805527544,0.176229282386781,-0.46690406146931,0.0620132176795445,0.00940464224029336,d
0.263307916134233,0.446258296320405,-0.52450176211812,0.182845234018805,0.531354961210434,0.464030107135446,-0.313077550424541,0.258877331399561,0.22827156683419,d
0.163206834132654,0.465930235695061,-0.679830421464336,0.254989499804468,0.177650251572817,0.250292291467576,-0.571556115401817,0.0681006159024308,0.0479981677189779,b
0.0606312777150397,0.288542934842936,-0.744623258239748,0.167932992542115,0.122757274606341,0.165294157178158,-0.588053041300079,0.0565958640210553,0.0157056995371171,b
0.0791457127707864,0.332308030398531,-0.487913613940541,0.0579510204409227,0.376394489527747,0.224362572191599,-0.361104624988547,0.135153700969905,0.0202916635650988,d
0.0445784126757594,0.215087078524983,-0.622234072070272,0.047195207676338,0.119785514899085,0.184534408551769,-0.489937839340249,0.0274011765913679,0.026166700050279,d
0.291503563509787,0.456404014500578,-0.594262020912558,0.174453364336563,0.255888235685545,0.517502030833042,-0.425240860922848,0.087166182653743,0.267331161767457,d
0.241385390668711,0.529014454906793,-0.690808502777957,0.187996307427631,0.161959101338808,0.361508619175,-0.496855231518187,0.0474558519866392,0.112160773855157,b
0.0314040565258875,0.196562292437077,-0.754094299471298,0.161054266567024,0.095260551739849,0.143086970313313,-0.586438658836185,0.02397909952564,0.0128448704128075,b
0.155553351624293,0.454243883183869,-0.512477150375377,0.122340201738449,0.288770937288347,0.273934394466702,-0.370414477466307,0.0941053795399269,0.0498393694319936,d
0.415841220975114,0.635731211499584,-0.431446209218814,0.199977485100805,0.564482863114356,0.485665574478635,-0.316914410601215,0.294763649230887,0.28856797446432,d
0.217123591322305,0.537676526686258,-0.400710364292173,0.183110678212989,0.588605360422605,0.340719674019236,-0.290464744062745,0.339661410323566,0.0885923902855807,d
0.0832387706221848,0.342105769938061,-0.677362564267024,0.174004905652988,0.142386827971723,0.200369750053898,-0.471082338349384,0.0386548468043372,0.0190600109053264,b
0.412393257304887,0.60699086853732,-0.58583982612741,0.144062995309732,0.385064376971223,0.607381877283075,-0.390212351488613,0.143817748327391,0.303392596929718,d
0.169332749918983,0.41776022408108,-0.664218619900758,0.319062187813719,0.194923784728516,0.359946512993117,-0.445834137243376,0.055476307545126,0.100432809101965,b
0.0668396346834138,0.287698138020542,-0.596313236121469,0.159875700527263,0.147535491323031,0.199911304151462,-0.49876187160239,0.0376425322625615,0.0280862342178537,d
0.0687067086468217,0.280903726370404,-0.506618175241486,0.129048872798935,0.302262280106328,0.197202841732333,-0.398836747311016,0.103361557391978,0.0326777063845376,d
0.0790079833213152,0.301495743276708,-0.673532925731036,0.262655181694088,0.19642943919957,0.244087897147568,-0.484312665843219,0.059789394352162,0.0373828311730299,b
0.105739364688302,0.343938516162713,-0.507542062315428,0.280324616845959,0.437128385241645,0.228818201804591,-0.341557616620526,0.169922235691275,0.0534654589196303,d
0.0254920149350568,0.182411605543548,-0.731206908451554,0.111968198354681,0.0838019089715194,0.101827795621614,-0.665863372617314,0.0438279941495788,0.00909649322471153,b
